id,text,time stamp
@HeatherMEHF,"First Japan Natural Disaster 2024 Caught On Camera! Earthquake,Tsunami Waves in Ishikawa #WinterStormWatch #PreparednessTips #PrepareForWinterStorms #SnowPreparedness [Video] First Japan Natural Disaster 2024 Caught On Camera! Earthquake,Tsunami Waves in… http://dlvr.it/T1CGD7",10-01-2024
@kogeistandard,Regarding the 2024 Noto Peninsula Earthquake in Ishikawa Prefecture (Message from the Editor-in-chief)  We would like to express our deepest sympathies to the victims of the recent earthquake that struck the Noto Peninsula in Ishikawa Prefecture. https://kogeistandard.com/news/2024-01-09/…,10-01-2024
@stpn_manomu,"I will refrain from New Year's greetings. I want to express my condolences to those who lost their lives in the earthquake that struck the Noto region of Ishikawa Prefecture on January 1, 2024, and my heartfelt sympathy to all those affected and their families. (1/2)",10-01-2024
@IFENG__official,"#EXCLUSIVE After 10 days since the powerful #earthquake in #Japan's #Noto region,  @IFENG__official  reporter took to the streets of Noto for a closer look at the aftermath.  #JapanEarthquake #能登半島 #能登半島地震",10-01-2024
@CCTV_Plus,Residents in the Noto region of Japan's Ishikawa Prefecture are struggling to recover after a deadly 7.6-magnitude earthquake hit the peninsula. #JapanEarthquake  https://cctvplus.com/news/20240110/8358665.shtml#!language=1…,10-01-2024
@JapanSafeTravel,"Heavy rain is expected in the Hokuriku region until January 10th. Due to the earthquake in Noto Peninsula on January 1st, there are areas in the Hokuriku region where the ground has become loose. Please stay alert to landslides. For the latest info, please check the following",10-01-2024
@JCCU_Int,"In response to the Noto Peninsula Earthquake on January 1, the JCCU and its member co-ops launch Noto Peninsula Earthquake Relief Fund. Read more: https://jccu.coop/eng/news/2024/01/jccu-and-its-member-co-ops-launch-noto-peninsula-earthquake-relief-fund.html… #earthquakes #coops",10-01-2024
@The_Japan_News,Japan’s government is set to allocate ¥1 trillion for recovery and reconstruction related to the Noto Peninsula Earthquake in its fiscal 2024 supplementary budget. https://japannews.yomiuri.co.jp/society/noto-peninsula-earthquake/20240110-161075/…,10-01-2024
@JapanToday,"Japan to expand FY2024/25 budget reserves for earthquake aid: Japan plans to expand its budget reserves for fiscal 2024/25 to support recovery from the Noto Peninsula earthquake, Finance Minister Shunichi Suzuki said on Tuesday.… https://japantoday.com/category/politics/japan-to-expand-fy2024-25-budget-reserves-for-earthquake-aid?utm_source=twitter&utm_medium=referral&utm_campaign=dlvr.it… #japannews #japantoday",10-01-2024
@japantimes,"Reaching beyond the limitations of official aid, grassroots groups are mobilizing to help support survivors of the recent quake on Ishikawa Prefecture's Noto Peninsula.",10-01-2024
@naotokui_en,How to help survivors of the 2024 Noto Peninsula Earthquake in Japan,10-01-2024
@nipponia_girona,"La nostra solidaritat i afecte a les víctimes del terratrèmol del Japó!  Si voleu/podeu ajudar, aquí teniu alguns enllaços útils.",10-01-2024
@TedGover,"Noto quake: 'In times of crisis, all we have is each other' - The Japan Times  Reaching beyond official aid, grassroots groups mobilize to help survivors",10-01-2024
@pet_home_office," 2024 Noto Peninsula Earthquake  ペットのおうち®︎ (Petto no O Uchi: A Home for Pets), Japan's largest pet adoption platform, are urgently calling for your donations for the animals left on the Noto Peninsula.  Donate now at https://pet-home.jp/ishikawa_noto/  The Noto Peninsula Earthquake Show more",10-01-2024
@transitions0101,SMILE-UP. announces that the proceeds from the video streams of the following groups will be entirely donated to help the areas affected by the Noto Peninsula Earthquake.  Hey! Say! JUMP Kis-My-Ft2 WEST. King ＆ Prince SixTONES Snow Man  Source: https://smile-up.inc/s/su/news/detail/10024…,10-01-2024
