text,date,category
"No Child Trapped in Rubble of Mexican Quake-Hit School, Officials Say https://t.co/ZXjLftyVc9 https://t.co/azEaA0pyaB",25_9_2017,other_relevant_information
Mexico City earthquake triggers migration wave toÂ Cancun https://t.co/oNRxTdsUMe https://t.co/DkttQkCm3a,25_9_2017,other_relevant_information
Our amigos @mariasabinaLDN are collecting funds right on the spot! Go &amp; have some tacos &amp; help #MexicoEarthquake https://t.co/1ipTeyBoro,25_9_2017,not_humanitarian
NASA's Suitcase-Sized Radar Which Detects Heartbeat Is Why Mexico's Earthquake Victims Are Safe - +G ... https://t.co/OVUVnjXK0q,25_9_2017,other_relevant_information
Tampa student's father helped after earthquake in Mexico Watch Now á½„9https://t.co/J8mpaBmz2h https://t.co/RMCRdpHMOb,25_9_2017,rescue_volunteering_or_donation_effort
Shop These Accessories and Support Mexico Earthquake Relief Efforts https://t.co/LPixfxgaUu https://t.co/KUQSMYSwON,25_9_2017,rescue_volunteering_or_donation_effort
MEXICO CITY: Â Risk from earthquake tremorsBuilt-up on top of... https://t.co/69iGnkzzca https://t.co/pKs9c9PodM,25_9_2017,not_humanitarian
"My brother, Volunteering for #MexicoEarthquake https://t.co/k7F51H5czR",25_9_2017,not_humanitarian
Join Shawn Mendes to help people affected by the #MexicoEarthquake: https://t.co/Ww0AfOUwzg https://t.co/q2rWv3W4e8 https://t.co/E3ixwo1Wv0,25_9_2017,rescue_volunteering_or_donation_effort
Playa team joined Red Cross Mexico to help sort &amp; package donations for the earthquake victims #gvitravel #gviplaya https://t.co/UnKWmxVR5F,25_9_2017,rescue_volunteering_or_donation_effort
RT @psskow: Hundreds of cyclists are helping earthquake victims in CDMX Photo @ClaytonTConn https://t.co/sezbeImYCt https://t.co/oh8Z3G1Eyf,25_9_2017,rescue_volunteering_or_donation_effort
Mexico earthquake 8.3 on RichterÂ scale https://t.co/48TuZ8qJGu https://t.co/IDE16MxWys,25_9_2017,other_relevant_information
Post-Quake Threats and how to Avoid Them https://t.co/szca2WjL1B #MexicoEarthquake #safety https://t.co/g16fLjNxaI,26_9_2017,other_relevant_information
"Earthquake Swarming Continues Near Yellowstone, PopocatÃ©petl Volcano Erupts In #Mexico... https://t.co/7BTX6QCjS7 https://t.co/iidEycDzwJ",26_9_2017,other_relevant_information
Centretown resident aids in helping Mexico pick up pieces after earthquake https://t.co/5lCl36FRQ4 https://t.co/cm6tbT7KEY,27_9_2017,rescue_volunteering_or_donation_effort
Will a new Mexico arise from earthquake's rubble? https://t.co/dJ74fz3TYN https://t.co/nZVfOT0EGf,27_9_2017,other_relevant_information
#thisisUS helping where it matters most. #FloridaKeys #MexicoEarthquake #houstonflood https://t.co/P5KXEsqzuW,27_9_2017,other_relevant_information
#thisisUS helping where it matters most. #FloridaKeys #MexicoEarthquake #houstonflood https://t.co/P5KXEsqzuW,27_9_2017,not_humanitarian
#thisisUS helping where it matters most. #FloridaKeys #MexicoEarthquake #houstonflood https://t.co/P5KXEsqzuW,27_9_2017,other_relevant_information
RT @gattariro: How many tragedies! #Livorno #IrmaHurricane #harveystorm #MexicoEarthquake https://t.co/cnRgUDAxYF,27_9_2017,not_humanitarian
RT @VOANews: Mexico Tallying Economic Cost of Big Earthquake https://t.co/gN44KDi4jb https://t.co/97PRqEIY75,27_9_2017,other_relevant_information
Anger at response to Mexico earthquake could bring political aftershocks https://t.co/GplJWTwsQq https://t.co/YgceZB5g0l,27_9_2017,other_relevant_information
"It was a Mexico City office building. Now, after the earthquake, it's a tomb https://t.co/hAqPLztxaf #UnitedStates https://t.co/Mrw42iWJZx",27_9_2017,infrastructure_and_utility_damage
"#earthquake (GFZ): M 3.9, Gulf of Mexico https://t.co/lVNFB3eHge FORECAST: https://t.co/ifDmBMTwwF https://t.co/xnP2o3KrH5",27_9_2017,not_humanitarian
Leaving a Condemned Mexico City Building https://t.co/qxBFLoReIE #SocialMedia https://t.co/fC7z1hpzGa,27_9_2017,infrastructure_and_utility_damage
Collapsed School in Mexico Earthquake Is Checked for â€˜Hidden Defectsâ€™ https://t.co/goL1wrDMXN https://t.co/viKfCpLtf7,27_9_2017,infrastructure_and_utility_damage
Unlikely band of friends call on the public to help Mexico after earthquake https://t.co/EGzSYWzHrW https://t.co/xpRxb2nf4s,27_9_2017,rescue_volunteering_or_donation_effort
"IDF ""Army with a Heart""! #AmYisraelChai tks @israel_defense_forces on Instagram #Mexico #earthquake #Israel #IDF https://t.co/O1xoEXsBui",27_9_2017,not_humanitarian
Architects seek plastic bottles to build shelters for #MexicoQuake #Homeless https://t.co/QB8a3a70Bo https://t.co/1RD7ql5Q5I,27_9_2017,rescue_volunteering_or_donation_effort
Insured loss estimates for Mexico earthquake up to $2bn - https://t.co/WHohmPFVVA https://t.co/0mD2wL61ga,27_9_2017,infrastructure_and_utility_damage
Mexico earthquake: How one girl came to represent hope â€“ and distrust https://t.co/UL2DUizilV by @weulich https://t.co/fcF8DAYeMn,27_9_2017,not_humanitarian
Lionel Messi posts emotional tribute to Mexico earthquake victims https://t.co/Ew8lDz7Thg https://t.co/5TMAsHUcsI,27_9_2017,not_humanitarian
Heroes in This Galaxy: Diego Lunaâ€™s Charity Movement for Mexico City Earthquake Recovery https://t.co/UabWEWyH8A https://t.co/BtHUtTtdYA,27_9_2017,not_humanitarian
@IDFSpokesperson #MexicoEarthquake Israeli IDF destroys hospitals and schools. https://t.co/F3AjZTnGxL https://t.co/9PnbEhb6Xd,27_9_2017,infrastructure_and_utility_damage
"In Mexico, Earthquake Survivors Plan on Rebuilding Their Lives https://t.co/YglCGFifJy https://t.co/Jrz7ySj5EC",27_9_2017,other_relevant_information
â€˜Frida Sofiaâ€™: The Mexico Earthquake Victim Who Never Was https://t.co/AftWkHzawP https://t.co/sYN53rlKeH,27_9_2017,other_relevant_information
Russia Looks to Expand Influence in Latin America with Aid for Mexicoâ€™s Earthquake Victims https://t.co/xIys0N8X3T https://t.co/vU1xnhuMIq,27_9_2017,rescue_volunteering_or_donation_effort
"Suntory Pledges $200,000 To Support Earthquake Relief and Recovery in Mexico https://t.co/oGakOIWAoM https://t.co/RzIEctvarE",27_9_2017,rescue_volunteering_or_donation_effort
Via my Instagram: A clown visits Jojutla one of the towns decimated by Mexico's earthquake https://t.co/eTvxGbxC1N https://t.co/107YoBFWjW,27_9_2017,rescue_volunteering_or_donation_effort
Most #infrastructure issuers have not suffered major damage following the #MexicoEarthquake; https://t.co/Butpy4HZ5M https://t.co/4RfOPeQgIV,27_9_2017,infrastructure_and_utility_damage
"@NyleDiMarco hey Nyle, this woman is helping people after Mexicoâ€™s earthquake, the sign says â€œIâ€™m deafâ€. https://t.co/w39ofCiTQ5",27_9_2017,rescue_volunteering_or_donation_effort
"Amid Search for More Bodies, Mexico City Office Building Has Become a Tombâ€¦ https://t.co/eOdZ6O4q7n https://t.co/CoYHUBj7wk",27_9_2017,injured_or_dead_people
Woman who survived Mexico earthquake back in Ottawa https://t.co/YYbfVbbfMD https://t.co/WN264bgMYO,27_9_2017,affected_individuals
The brainstorming session on the #MexicoEarthquake has begun at the Center. https://t.co/mEeGa7F3Mx,27_9_2017,not_humanitarian
The brainstorming session on the #MexicoEarthquake has begun at the Center. https://t.co/mEeGa7F3Mx,27_9_2017,not_humanitarian
The brainstorming session on the #MexicoEarthquake has begun at the Center. https://t.co/mEeGa7F3Mx,27_9_2017,not_humanitarian
Mexicans Displaced by Quake: â€˜This is Like a Horror Storyâ€™https://t.co/mhyNKPwDEG #MexicoEarthquake https://t.co/XFcKCD8RCK,27_9_2017,other_relevant_information
Mexicans shed tears for hundreds killed in #earthquake #Mexico. See more:@NBCNews &gt;&gt; https://t.co/dh6ePmKxUC https://t.co/RNuxoYVNkC,27_9_2017,injured_or_dead_people
Mexicans shed tears for hundreds killed in #earthquake #Mexico. See more:@NBCNews &gt;&gt; https://t.co/dh6ePmKxUC https://t.co/RNuxoYVNkC,27_9_2017,injured_or_dead_people
Mexicans shed tears for hundreds killed in #earthquake #Mexico. See more:@NBCNews &gt;&gt; https://t.co/dh6ePmKxUC https://t.co/RNuxoYVNkC,27_9_2017,injured_or_dead_people
Mexicans shed tears for hundreds killed in #earthquake #Mexico. See more:@NBCNews &gt;&gt; https://t.co/dh6ePmKxUC https://t.co/RNuxoYVNkC,27_9_2017,injured_or_dead_people
"Families in #Tlalnepantla, #Morelos, Receive Govâ€™t Help after #MexicoEarthquake https://t.co/HoLpibRP8o https://t.co/TnHO17LHwg",27_9_2017,rescue_volunteering_or_donation_effort
Mexico Earthquake comparison 1985 vs 2017. Its all about substrata [OC] https://t.co/0XTMtgXGGa https://t.co/wYIo8GWcqO,27_9_2017,other_relevant_information
"RT @CGTNOfficial: Three people from #Taiwan died in #MexicoEarthquake, Chinese embassy in Mexico confirms https://t.co/2Ig19YnCbs",27_9_2017,injured_or_dead_people
"RT @CGTNOfficial: Three people from #Taiwan died in #MexicoEarthquake, Chinese embassy in Mexico confirms https://t.co/2Ig19YnCbs",27_9_2017,injured_or_dead_people
"RT @CGTNOfficial: Three people from #Taiwan died in #MexicoEarthquake, Chinese embassy in Mexico confirms https://t.co/2Ig19YnCbs",27_9_2017,injured_or_dead_people
RT @B__RT: Frida has saved over 52 people since the earthquake in Mexico #FridayFeeling #DogsOfTwitter á½‰Bá½5â¤ï¸ https://t.co/DVI7kCBRuj,27_9_2017,rescue_volunteering_or_donation_effort
Archdiocese of Mexico City offers free medical care to earthquake victims - https://t.co/kHdCXu0CmQ https://t.co/s3E8zoO5jT,27_9_2017,rescue_volunteering_or_donation_effort
Popocatepetl volcano in Mexico City spews rocks and dumps ash near areas dealing with earthquake aftermath. https://t.co/n1DN66nvLF,27_9_2017,other_relevant_information
"#BREAKING M4.2 earthquake hits offshore Oaxaca, #Mexico. https://t.co/HXgDHOqzGK",27_9_2017,other_relevant_information
MUTEK Mexico rescheduled to November following earthquake https://t.co/a2Af3qusQz Miles Bowe#MoM https://t.co/XLby3JYKkB,27_9_2017,not_humanitarian
"In Earthquake Aftermath, It's Uncertain When Kids In Mexico Will Return To School https://t.co/ur7sO5Gyym https://t.co/ftJnbqxjAK",27_9_2017,other_relevant_information
@sdedition @PaulMcCartney Mine with recent earthquake in Mexico City á½¢5 Fortunately that was all! https://t.co/E0oxIR0x93,27_9_2017,not_humanitarian
The Search for a Springfield Woman's Family Member Ends After Earthquake Hits Mexico https://t.co/8Dy2Ss0rMi https://t.co/E5ADIUFVrg,27_9_2017,missing_or_found_people
Reuters-At the epicenter of Mexico's earthquake https://t.co/Y2LaXbHXeL @Reuters_co_jp https://t.co/WQzOfXZt4E,27_9_2017,other_relevant_information
Reuters-At the epicenter of Mexico's earthquake https://t.co/Y2LaXbHXeL @Reuters_co_jp https://t.co/WQzOfXZt4E,27_9_2017,other_relevant_information
Reuters-At the epicenter of Mexico's earthquake https://t.co/Y2LaXbHXeL @Reuters_co_jp https://t.co/WQzOfXZt4E,27_9_2017,other_relevant_information
Reuters-At the epicenter of Mexico's earthquake https://t.co/Y2LaXbHXeL @Reuters_co_jp https://t.co/WQzOfXZt4E,27_9_2017,other_relevant_information
cute totes! proceeds to united way's mexico earthquake relief fund! https://t.co/gJbIVYgmHX https://t.co/7pSscFyBpu,28_9_2017,not_humanitarian
Crews Race to rescue little girl from Quake Rubble. #Breaking #EarthquakeÂ #Mexico https://t.co/6azMBI8iWV https://t.co/hQOK5OzNfg,28_9_2017,rescue_volunteering_or_donation_effort
RT @achengardner: Sending supplies to Mexico to help with the earthquake relief. https://t.co/KpiABtjUMA,28_9_2017,rescue_volunteering_or_donation_effort
A photographer who made a name shooting Mexicoâ€™s â€™85 earthquake is now fighting for his life https://t.co/oDqqWO3AjG https://t.co/9yIKyXGwkl,28_9_2017,injured_or_dead_people
'Action!' orders 87-year-old actress who survived Mexico's earthquake https://t.co/JtKrEYVFb4 https://t.co/u4UbVvdq6T,28_9_2017,other_relevant_information
Volunteers attacked earthquake assistance in southernÂ Mexico https://t.co/2oizaG4Jdh https://t.co/YHREhxN7gl,28_9_2017,rescue_volunteering_or_donation_effort
"Hope evaporating, a grim wait for relatives after Mexico's earthquake. https://t.co/p1kTckkJ7G https://t.co/nethvSQ33C",28_9_2017,other_relevant_information
Mexico Earthquake &amp;Â Winlink https://t.co/dhG1rUHgyC https://t.co/LNUYigXqLp,28_9_2017,not_humanitarian
Mexico: Earthquake Damage Could Cost More Than $2 Billion - https://t.co/vopObpijWC - #World https://t.co/GxRHFjmLUE,28_9_2017,other_relevant_information
Mexico: Overview of the state of Morelos - Earthquake 7.1 (19/09/2017) #humanitarian #newzealand #auckland https://t.co/3PeU1PlJDs,28_9_2017,other_relevant_information
RT @JourneyMexico: Check out why @TravelLeisure recommend NOT to cancel your trip to #Mexico https://t.co/7d2srYmHk3 https://t.co/diRPSFt6DU,28_9_2017,not_humanitarian
IndyCar schedule release delayed by Mexico City earthquake - Indianapolis Star https://t.co/9GtC2OBCTb https://t.co/aKzrRxyOsy,28_9_2017,not_humanitarian
#Drone footage Mexico City Earthquake https://t.co/ksyFPiWVvj #quadcopters #uav #dronefans https://t.co/IK4CS6151X,28_9_2017,other_relevant_information
â€œIâ€™m looking for my familyâ€ â€œso am Iâ€ #MexicoEarthquake #Ayotzinapa á½‰4 https://t.co/PKXx6L4mE6,28_9_2017,not_humanitarian
Mexico: Anger Grows over Government's Handling of Earthquake https://t.co/Zl2EGiKcEs https://t.co/9tYrCviP6c,28_9_2017,other_relevant_information
RT @newscientist: Mexico on tsunami alert after biggest earthquake in 85 years https://t.co/z0ws1Vf3UT https://t.co/9pbcvne33J,28_9_2017,other_relevant_information
China donates 8.5 million dollars in aid and supplies to earthquake-ravaged Mexico https://t.co/6tYMNWwwqT,28_9_2017,rescue_volunteering_or_donation_effort
Did North Korea spark Mexico earthquake? MP claims Kimâ€™s nukes sparked disaster https://t.co/wESgaNF0GO https://t.co/OSpYe4z7x9,28_9_2017,other_relevant_information
The president of Mexico has estimated costs of restoration after an earthquake - RIA Nov... https://t.co/CimVV56For https://t.co/84gF9pOqsJ,28_9_2017,other_relevant_information
Mexican MP claims North Korea is to blame for Mexico earthquake â€“ causesÂ fury https://t.co/dCnmHPFSGY https://t.co/A3mNNAlSxd,28_9_2017,not_humanitarian
NASA Tech Is Helping Find Mexico Earthquake Victims Buried in Rubble https://t.co/dJ7Oz6VEdy https://t.co/rRJu3zP7kd,28_9_2017,rescue_volunteering_or_donation_effort
Report by UNAM seismologists on #Mexico #earthquake of Sept 19 https://t.co/JkZtBhtk4b https://t.co/Gjh92CooHL,28_9_2017,not_humanitarian
á½ª8 Update á½ª8 á½„0 #AzulXMÃ©xico #SorteoCapiCastillo #CruzAzul #Los35Azules #MexicoEarthQuake https://t.co/wmCk7OtsdE,28_9_2017,not_humanitarian
Parks and Bicycles Were Lifelines After Mexico City's Earthquake https://t.co/YcLvHux3cb,28_9_2017,other_relevant_information
Rescue Crews: â€œVERY CLOSEâ€ to getting missing girl out. #MexicoÂ #Earthquake https://t.co/70PVQcktic https://t.co/9IoV8PlgsR,28_9_2017,rescue_volunteering_or_donation_effort
Mexico City Begins To Rebuild After Earthquake https://t.co/I9B4KusA1U #realestate #Florida #55plus #55plus #Florida https://t.co/CEnlhEQWmM,28_9_2017,other_relevant_information
Mexico City Begins To Rebuild After Earthquake https://t.co/BOf2fyXBar https://t.co/pJCC0kJetB,28_9_2017,other_relevant_information
Ok then Mexico should have been ready for the earthquake and Houston ready for the hurricane??? https://t.co/o31fdDJ7RG,28_9_2017,other_relevant_information
"In Mexico City, restaurant kitchens turn into relief centers https://t.co/UcCQj49MiP https://t.co/o8gbvmVqJP",28_9_2017,rescue_volunteering_or_donation_effort
Netanyahu welcomes home IDFâ€™s Mexico earthquake rescue team https://t.co/bmPRFqXmoe https://t.co/CaiJtSxAXL,28_9_2017,rescue_volunteering_or_donation_effort
Small consolations from Mexicoâ€™s terribleÂ earthquake https://t.co/uyCBqboKfa https://t.co/zKrQmjEJfC,28_9_2017,other_relevant_information
Labrador Helping Mexicoâ€™s Earthquake Efforts Earns Presidential Thanks https://t.co/X9lCKluteA https://t.co/1KamW6GB8p,28_9_2017,not_humanitarian
"For many of the survivors of Mexico's earthquake, the difficulties are only just beginning https://t.co/5yePjjlMdF https://t.co/06MxpnqZqh",28_9_2017,affected_individuals
I happened to be in Mexico City during the 19 Sep earthquake. Volunteer first responder here. https://t.co/ADKU5qaQFa,28_9_2017,not_humanitarian
"Mexico hit by over 5,400 aftershocks after September 7 quake https://t.co/GibigRJZ26 https://t.co/hx5cV7TZpV",28_9_2017,other_relevant_information
RT @tweetcatholics: Alleged Eucharistic Miracle After Earthquake In Mexico. Is ItÂ Real? https://t.co/64GZxQxNmL https://t.co/OGOpTRPpII,28_9_2017,not_humanitarian
After #MexicoEarthquake people vent anger at the corrupt political class #MexicoEstaDePie https://t.co/BrZY9Ppn9c https://t.co/LtKmlKKFdw,28_9_2017,not_humanitarian
After #MexicoEarthquake people vent anger at the corrupt political class #MexicoEstaDePie https://t.co/BrZY9Ppn9c https://t.co/LtKmlKKFdw,28_9_2017,not_humanitarian
Our Emergency Relief Team brings blankets and food packages to Mexico Earthquake victims https://t.co/qz9ZwC974X https://t.co/0j1zgxfJMU,28_9_2017,rescue_volunteering_or_donation_effort
RT @PopWrapped: ICYMI: Mexico's Second Earthquake In Two Weeks Leaves Over 200 Dead: https://t.co/fesvjt8T0E https://t.co/BZPauUUYxD,28_9_2017,injured_or_dead_people
Took granddaughters back to school in Mexico City today First time after earthquake. Study hard :7am to 5pm. https://t.co/KUzdQCttzR,28_9_2017,not_humanitarian
How free meals foster community in post-earthquake Mexico City https://t.co/vovrdzpljq https://t.co/v0v0wksvvh,28_9_2017,rescue_volunteering_or_donation_effort
#Disabled Israeli soldiers aid #Mexico earthquake rescue effort. https://t.co/JlE82sBSb0 DAFN #hmrd https://t.co/Kx9BmbsOR8,28_9_2017,rescue_volunteering_or_donation_effort
"A damaged apartment is seen after the earthquake, in the Narrate neighborhood in Mexico City. https://t.co/RzMwGzXAi9",28_9_2017,infrastructure_and_utility_damage
"Together for Mexico: Fundraising event for Mexico's earthquake victims. Join us! October 1, Vancouver BC. https://t.co/5VsdnpoDDJ",28_9_2017,not_humanitarian
Edible mexico city post-earthquake reveals everyday heroes.. https://t.co/XSdKXRTgES https://t.co/nOSvdeaIas,28_9_2017,not_humanitarian
EXCLUSIVE: Collapsed school in Mexico earthquake was under investigation forâ€¦ https://t.co/3OVJWAKWn7 https://t.co/Y7FKQWTFFC,28_9_2017,infrastructure_and_utility_damage
If you are in LA on Oct 3rd- @BluJamCafe is donating 20% of all proceeds to the #mexicoearthquake relief fund. https://t.co/BNzuJ2YgbQ,28_9_2017,rescue_volunteering_or_donation_effort
#KimKardashian to donate proceeds of her @VogueMexico cover to help earthquake victims https://t.co/SBsxLjxLQC https://t.co/vMznmuTklV,28_9_2017,rescue_volunteering_or_donation_effort
Brave And Heroic Dog Saves Mexico Earthquake Survivors https://t.co/TsSHNh934U https://t.co/8rTK4p3IHU,28_9_2017,rescue_volunteering_or_donation_effort
In Mexico will demolish the building of the Ministry of Transport damaged at anÂ earthquake https://t.co/0terj3dk7y https://t.co/PjG5yOWUTQ,28_9_2017,infrastructure_and_utility_damage
Kim Kardashian Is Bringing Awareness To The Need For Earthquake Relief Efforts In Mexico! https://t.co/bh7NtmNwcr https://t.co/KxLERmMgZS,28_9_2017,not_humanitarian
How the Verificado19s campaign is fact-checking Mexico's earthquake https://t.co/Gam5czYBNg https://t.co/slSqZjGuAo,28_9_2017,other_relevant_information
(Metro):#Kim Kardashian-West donating proceeds from #Vogue Mexico cover to Earthquake.. https://t.co/k4Qq8y93i4 https://t.co/WgfYfyCHuZ,28_9_2017,rescue_volunteering_or_donation_effort
RT @NielsenMktg: Estimated #tsunami arrival times by location around the #Mexico #earthquake https://t.co/OUdJUKukqN,29_9_2017,other_relevant_information
HRA stands with Mexico amid the earthquake of September 19th #FuerzaMexico https://t.co/3NJpDGxjTF,29_9_2017,not_humanitarian
EXCLUSIVE: 'Star Wars' Star Diego Luna Urges Fans to Help Mexico After Devastating Earthquake: We Need You https://t.co/VwqiwV3tCs,29_9_2017,rescue_volunteering_or_donation_effort
"Mexico: We are the Crack, They are the Collapse https://t.co/vm4tWc1nx1 #mexicoearthquake #SismosMexico2017 https://t.co/x2yUMUQoKG",29_9_2017,not_humanitarian
I wrote about the Mexico earthquake for Liberation News https://t.co/lB2z8BroYG https://t.co/FFeWdtlr86,29_9_2017,not_humanitarian
@Harry_Styles wait... wasn't Mexico City suffered from an earthquake last week? Just asking https://t.co/UIlEbnd9MR,29_9_2017,not_humanitarian
"strong #earthquake shakes Offshore Chiapas, #Mexico 7 min ago. More info at: https://t.co/PbUwTZMnIv https://t.co/08rrV8gr57",29_9_2017,other_relevant_information
"M5.6 earthquake 119km SSW of Tres Picos, Mexico 2017-09-29T04:00:22Z depth 21.66km 94Â° 2' 47"" W 14Â° 54' 14"" N https://t.co/SyN2NDOzXv",29_9_2017,other_relevant_information
Purchased!!! #BuyMiGenteRemix #Hurricane #Earthquake #Houston #Mexico #PuertoRico https://t.co/s0PoJwFTIM,29_9_2017,not_humanitarian
"M5.6 #earthquake - 119km SSW of Tres Picos, Mexico - Broadband EW-component #Fordham seismic station #Bronx #NYC https://t.co/qeGHN7MqLK",29_9_2017,not_humanitarian
Futurism | Why was #MexicoCity's earthquake so unusual? https://t.co/QwMY8DDx8V https://t.co/gfmbqY1NI5,29_9_2017,other_relevant_information
"5.6 MAGNITUDE UNDERSEA EARTHQUAKE OFF CHIAPAS, MEXICO @weatherchannel @AMHQ @USGSBigQuakes @wjrnewsdesk @PGLocal4 https://t.co/aYrAMK3dAq",29_9_2017,other_relevant_information
"#Chiapas and #Puebla, #mexicoearthquake : Chain Reaction or Coincidence? https://t.co/xtv1XIq68j https://t.co/B0UcwjKwNd",29_9_2017,not_humanitarian
Virgin Mary statue â€˜started cryingâ€™ after Mexico earthquake that killed 343 https://t.co/NKwnk08SzT https://t.co/d7lqL54YBr,29_9_2017,not_humanitarian
6.0 magnitude earthquake hits 220 kilometres away from Mexico shoreline in North Pacific Ocean https://t.co/PiAWf6Hzsj,29_9_2017,other_relevant_information
#NASAâ€™s suitcase-sized radar helps find #earthquake survivors in #Mexico https://t.co/pNkfezMfg0 https://t.co/WGwDEjqS9Q,29_9_2017,missing_or_found_people
Economic Costs of Mexicoâ€™s Earthquake Could SurpassÂ $2B https://t.co/6cherGysQ3 https://t.co/slT7Dnhsdd,29_9_2017,infrastructure_and_utility_damage
Virgin Mary statue has 'CRIED and MOVED' since deadly Mexican earthquake https://t.co/sqXqZHhBhF https://t.co/n4VJTMde0P,29_9_2017,other_relevant_information
"Christian young people shot, robbed and raped delivering earthquake aid in south Mexico: https://t.co/Qt6UbXiF9E https://t.co/E8yLgqAvtD",29_9_2017,other_relevant_information
Yâ€™all look at MY presidentá½ C #PuertoRicoRelief #mexicoearthquake https://t.co/ss3hOK4G6v,29_9_2017,not_humanitarian
Five Must Read Articles About Mexico's Devastating Earthquake https://t.co/uBuxpxwHFn https://t.co/N0VH4IubeL,29_9_2017,other_relevant_information
RAW VIDEO: Terrified Mexicans Run From Crumbling Buildings - Mexico Earthquake https://t.co/BBimfSXa8w #staged https://t.co/Sq2uiNjU02,29_9_2017,infrastructure_and_utility_damage
"Celtic FC Foundation donate Â£10,000 after Mexicoâ€™s earthquake #Hailhail https://t.co/ZlDbt1DuPq https://t.co/sQFSuk9QR4",29_9_2017,rescue_volunteering_or_donation_effort
RT @newscientist: Mysterious lights in the sky seen after Mexicoâ€™s huge earthquake https://t.co/rmdSjXHctl https://t.co/D9tHSqi2vp,29_9_2017,not_humanitarian
Why Mexicoâ€™s 1985 earthquake didnâ€™t start a political revolution https://t.co/SzS2Cobc5i https://t.co/KxHiaWL7Kz,29_9_2017,not_humanitarian
"remember when alexandra daddario posted this insensitive tweet ,around the time of the mexico earthquake https://t.co/X47mLHxmqA",29_9_2017,not_humanitarian
"Rare...? 3.2 earthquake on Fri, 29 Sep 11:35:53 UTC / NEW MEXICO https://t.co/1cKUKf1kb0 https://t.co/Ulr6PopGfr",29_9_2017,other_relevant_information
Mexican rescue dog Frida became symbol of earthquake hope.. https://t.co/4WmAz1sZkj @sumeidha @SumathiIyer https://t.co/vtVussmpzM,29_9_2017,not_humanitarian
Sampson Boxing plan to donate fight proceeds to Mexico Earthquake https://t.co/1YAqY7h0JI #boxing https://t.co/fkOI6B8SMH,29_9_2017,rescue_volunteering_or_donation_effort
Mexico Earthquake Causes a Strong Flight to Quality Commercial Property Assets https://t.co/SErMTP9w12 https://t.co/mPuqOx6Xla,29_9_2017,other_relevant_information
RT @thorjohnsonxxx: Good night á¼Ÿ2á¼ŸD #MexicoEarthquake https://t.co/prbNkL5quo,29_9_2017,not_humanitarian
Why you don't need to cancel a trip to Mexico after the earthquake https://t.co/doo4XYI5dw via @TravelLeisure https://t.co/t9mt6HhorE,29_9_2017,other_relevant_information
Partner Nation Air Forces Direct Aid to Mexico following Earthquake https://t.co/ii0h893mae https://t.co/6KgfBR5wpU,29_9_2017,rescue_volunteering_or_donation_effort
Mexico City quake seriously damaged this film archive: https://t.co/VTQIjQuhum https://t.co/qBT62G8Q9n https://t.co/Zqx2OuGhcd,29_9_2017,infrastructure_and_utility_damage
"After #Mexico #Earthquake, #Bike #Brigade #Delivers Much-Nee... - https://t.co/Sjkx0PfN2P - #MuchNee #News https://t.co/6MPNJhOQuz",29_9_2017,not_humanitarian
Punk/hc benefit show for Mexico City earthquake victims at @SpiderHouseATX on Sunday https://t.co/oDivpiaNsu,29_9_2017,rescue_volunteering_or_donation_effort
#Morelos Promoting Health Risk Awareness After #MexicoEarthQuake https://t.co/n1HiJ0PQ2V https://t.co/EUMEnkpDoY,29_9_2017,other_relevant_information
Puerto Rico Hurricane and Mexico Earthquake Relief Fund - FLACS will be collecting specific https://t.co/oOLweIOyMM https://t.co/LLhbthCk8I,29_9_2017,not_humanitarian
Statue of the Virgin Mary has been crying and moving her hands ever since Mexico was hit byâ€¦ https://t.co/oovUTk8mX2 https://t.co/YvhDc5zwl9,29_9_2017,not_humanitarian
RT @NBCNews: LATEST: Pacific Tsunami Warning Center has now updated Mexico earthquake to 8.2 magnitude https://t.co/VgSFkvPdDK,29_9_2017,other_relevant_information
"Lloydâ€™s braces for hurricane profit damage after Harvey, Irma and Maria https://t.co/IuZklzQvFn https://t.co/QiRwfFpkhW",29_9_2017,not_humanitarian
"Warnings over school ignored before deadly Mexico earthquake, officialÂ says https://t.co/EVFfSr7BcH https://t.co/1lZtPaLDng",29_9_2017,other_relevant_information
"Beyonce Releases Spanish-Language Track To Benefit Puerto Rico and Mexico Hurricane,â€¦ https://t.co/RoHG7ttp0K https://t.co/1yb9NyBeBX",29_9_2017,not_humanitarian
#TEC Authorities Won't Release Name of Collapsed Bridge Builders https://t.co/8QJZAFcBSE #itesm #MexicoEarthquake https://t.co/AQWsrVIdQJ,29_9_2017,infrastructure_and_utility_damage
Mexico: The Earthquake of Our Struggle for Our 43 Children https://t.co/Q5YjNk84SK https://t.co/6dI2WuOLpE,29_9_2017,rescue_volunteering_or_donation_effort
Kim Kardashian Showcases Sexy Looks in Vogue Mexico Cover Shoot and Makes a Plea to Help Earthquake Victims https://t.co/ZSzLTpMUDw,29_9_2017,not_humanitarian
@Koreandogs @APASDEM @ChangeItalia Remember who saved people in #mexicoearthquake ...angeldogs! https://t.co/0Ct3lzJ1m2,29_9_2017,not_humanitarian
Mexico City Motorcyclists Provide Aid After Earthquake https://t.co/JiwtqiXlkc via @motorcyclistmag #reflective #tt https://t.co/T7UltgjLZr,29_9_2017,rescue_volunteering_or_donation_effort
