text,date
لقطات من محطة شينكانسن المحلية في مقاطعة إيشيكاوا، اثناء وقوع الزلزال القوي في #اليابان  #earthquake #japan #tsunami  #السنة_الجديدة_2024,Jan-01
"Aftermath footage after a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #JapanEarthquake #tsunami",Jan-01
This Is Really Bad   Very Shocked To See 1st Day Of The Year 2024  #Japan #tsunami #earthquake,Jan-01
"Exactly the same region: Implications of Fault‐Valve Behavior From Immediate Aftershocks Following the 2023 Mj6.5 Earthquake Beneath the Noto Peninsula, Central Japan - Kato - 2024 - Geophysical Research Letters - Wiley Online Library",Jan-01
"#NewYear 2024 starts with #Earthquake of 7.6 magnitude in #Japan, Praying for their safety and lives",Jan-01
"2024 didn't start in the best of ways in Japan.   A preliminary M7.6 earthquake hit central Japan, triggering a tsunami warning and advisories for residents to evacuate  The clip is from about one hour ago.  [ NHK] https://twitter.com/sataketaken/status/1741719912283033927/video/1…",Jan-01
Ultima hora Lamentable olas de #tsunami se registran a lo largo de la costa del oeste de Japón  tras el #terremoto de M7.5 hoy 1º de enero 2024. Se insta a la gente a evacuar! #Earthquake #Japan  Vía  @BNONews,Jan-01
So I spent the first few minutes of 2024 RTing a major earthquake in Japan and the expected tsunami?,Jan-01
"More footage from the effects after a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #JapanEarthquake #tsunami",Jan-01
" Japan Earthquake   7.6 & 6.2 Earthquakes & reported Tsunamis in Japan, allegedly 500km from Epicentre.  2024 is going to be without a doubt the craziest in Human history.  Part of the reason for this is that the Globalist Lunatics are engaged in mass weather manipulation &… Show more",Jan-01
Ultima hora Lamentable olas de #tsunami se registran a lo largo de la costa del oeste de Japón  tras el #amici23 terremoto de M7.5 hoy 1º de enero 2024. Se insta a la gente a evacuar! #Earthquake #Japan  Vía  @BNONews,Jan-01
"More footage after a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #JapanEarthquake #tsunami  HAB",Jan-01
#Japan #Earthquake #Tsunami Fresh... welcome 2024,Jan-01
เกิดแผ่นดินไหวขนาด 7.4 แมกนิจูด ห่างชายฝั่งตะวันตกของญี่ปุ่น  รัฐบาลเตือนภัยสึนามิ  คลื่นสูงอย่างน้อย 5 เมตร  ให้ประชาชนรีบอพยพ ด่วน    #Japan #tsunami #warning #地震 #earthquake #สึนามิ #ญี่ปุ่น #2024,Jan-01
Horrible Visuals from Japan-  2024 just started with 7.6 earthquake hits #Japan triggering a #tsunami    #Japan #tsunami #warning #deprem #sismo #地震 #earthquake,Jan-01
"Footage after a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #JapanEarthquake #tsunami",Jan-01
"* AN EARTHQUAKE WITH A PRELIMINARY MAGNITUDE OF 7.4 OCCURRED NEAR THE WEST COAST OF HONSHU, JAPAN AT 0710 UTC ON MONDAY JAN. 1 2024. * BASED ON THE PRELIMINARY EARTHQUAKE PARAMETERS... HAZARDOUS TSUNAMI WAVES ARE POSSIBLE FOR COASTS LOCATED WITHIN 300 KM OF EARTHQUAKE EPICENTER.",Jan-01
"Conditions on the western coast of Japan, a tsunami warning were issued earlier after a Magnitude 7.4 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #JapanEarthquake #tsunami",Jan-01
The first major earthquake of 2024 has occurred in Japan with a magnitude of M7.5 and a M6.4 aftershock. This event was also recorded on my  @raspishake  in Fiji! This event poses no threat to Fiji.,Jan-01
"Preliminary: 5.6 earthquake, Near West Coast of Honshu, Japan. On 2024/01/01 07:39:53 UTC (13m ago, depth 42km).",Jan-01
I hope everyone is safe and will stay safe after the earthquake & tsunami warning. 皆さん地震・津波の影響大丈夫ですか？ 早い避難と、そしてこの後も気を付けて下さい #Japan #Earthquake #Tsunami #StaySafe #StayStrong #2024,Jan-01
" #TSUNAMI ALERT  #EARTHQUAKES-TERREMOTOS  M 7.5 - 42 km NE of Anamizu, #Japan 2024-01-01 07:10:09 (UTC)37.498°N 137.242°E10.0 km depth   M 6.2 - 4 km SSW of Anamizu, Japan  2024-01-01 07:18:42 (UTC)37.196°N 136.870°E10.0 km depth  M 5.5 - 42 km NE of Anamizu, Japan… Show more",Jan-01
"Earthquake sequence with the #JapanEarthquake appears to have a 5.5 event about 4 minutes before the 7.5 quake, 6.2 magnitude aftershock among the largest so far 1/1/2024",Jan-01
"AVISO  Fuerte #sismo en la costa W de Honshu #Japón   -M7.5 (#terremoto) -Prof 10 km -Epicentro: 42 km al NE de #Anamizu, #Japan  Enero 1/07:10:09 (UTC)/2024  Alerta preventiva de #tsunami  #earthquake Noticia en desarrollo  https://earthquake.usgs.gov/earthquakes/eventpage/us6000m0xl/executive…",Jan-01
Earthquake in Japan just upgraded to 7.6 with immediate evacuation orders.  Already read that they’re checking the nuclear power plants.  FFS 2024.,Jan-01
Shaking intensity map for the preliminary magnitude 7.5 earthquake along the west coast of Japan #JapanEarthquake 1/1/2024,Jan-01
"Son Dakika: 2024'ün ilk büyük #deprem i  #Japonya'nin Ishikawa bölgesinde yarım saat önce 7.5 büyüklüğünde çok şiddetli deprem meydana geldi! (2 dk sonra 6.2 büyüklüğünde bir artçı şok oldu) Deprem, Kanazawa ve Toyama gibi yoğun nüfuslu şehirlere yakın #earthquake #japan",Jan-01
"First day in japan, 2024 already hit with a 7.4 earthquake... Bracing the shaky building was interesting. Hearing the japanese evac alert sound live is sureal. Everyone  here inland is fine tho.",Jan-01
"No Tsunami Threat to Marianas At 5:10 PM ChST, January 1st, 2024 - a 7.4 earthquake off the west coast of Japan was detected. Based on all available info: NO THREAT FOR THE MARIANAS. MICRONESIA - LISTEN TO YOUR LOCAL OFFICALS FOR THE LATEST INFO. https://tsunami.gov",Jan-01
"日本で大きい地震があったよ みんな2024年のスタート安全でいてください  There was a big earthquake in Japan. Everyone, please be safe at the start of 2024.",Jan-01
"Translation in English:  Everyone, a tsunami is coming. A big tsunami is coming. Please run away immediately.Remember the Great East Japan Earthquake. Everyone, a tsunami is coming. A big tsunami is coming. Please run away immediately  2024 is playing up on the first day!!!",Jan-01
Japan tsunami warning zones from the preliminary magnitude 7.5 earthquake #JapanEarthquake 1/1/2024,Jan-01
"Japan started the year with a 7.0 magnitude earthquake in Ishikawa prefecture felt all the way up to Tokyo.  I hope everyone is okay.  I made this New Year Card yesterday in jest, but it really feels like Godzilla is woke 2024: the year of the dragon   #Godzilla #Earthquake",Jan-01
Powerful earthquake struck Japan on the first day of 2024,Jan-01
Told you it was gonna get rampant...  Few hours #Japan smashed with 7.6  Welcome to 2024  #RingofFire #earthquake #earthquakes,Jan-01
7.4M earthquake on the Sea of Japan side. Tsunami alert issued. Not a good start to 2024 :(,Jan-01
Preliminary magnitude updating to 7.5 per USGS #JapanEarthquake 1/1/2024,Jan-01
2024 just started 7.4 magnitude earthquake has to hit japan… my grandma texted me she’s alright and safe but tsunami too like huh,Jan-01
"Earthquake of Magnitude:7.2, Occurred on 01-01-2024, 12:40:15 IST, Lat: 37.47 & Long: 137.32, Depth: 50 Km ,Location: Near West Coast of Japan for more information Download the BhooKamp App https://riseq.seismo.gov.in/riseq/Interactive/index/SWtnYm1HTHVhT21XMzRtZ3VwRHBYUT09/Reviewed…  @KirenRijiju   @Ravi_MoES   @Dr_Mishra1966   @ndmaindia   @Indiametdept",Jan-01
Not even a few hours into 2024 and Japan gets hit with a 7.6 earthquake and potential tsunami and/or Godzilla attack. BUCKLE UP FOR 2024.  EDIT: Now 7.6*,Jan-01
"7.6 Magnitude earthquake hits western Japan   (Noto, Ishikawa Prefecture)  16:10 JST 01 Jan. 2024",Jan-01
"Preliminary magnitude 7.4 earthquake occurred along the west coast of Japan, per  @NWS_PTWC  no threat to the US West Coast… stay tuned for updates #JapanEarthquake 1/1/2024",Jan-01
"Well first Earthquake for 2024 in Japan, 7.4 EQ, with a Tsunami warning in Effect. #Earthquake",Jan-01
"M7.4 #EARTHQUAKE! 39 KM NE OF ANAMIZU, JAPAN   DEPTH: 0 KM AT 2024-01-01 07:10:10.000 UTC VIA  @EQTW",Jan-01
"M7.4 earthquake / 7 on Japanese shindo scale / Ishikawa pref, Noto region / 16:10 (JST) January 1, 2024 / Tsunami warning issued #earthquake #Ishikawa #Niigata #Toyama #Japan #緊急地震速報 #地震 #津波 #津波警報 #石川県 #富山県 #新潟県 #能登地方 #日本",Jan-01
"Region: Near West Coast of Honshu, Japan Mag: 7.5 UTC: 2024-01-01 07:10:14 Lat: 37.45, Lon: 137.42 Dep: 47km For more info and updates, or if you felt this earthquake, go to https://earthquakes.ga.gov.au/event/ga2024aaogsq…",Jan-01
"Preliminary: 6.7 earthquake, Near West Coast of Honshu, Japan. On 2024/01/01 07:10:14 UTC (9m ago, depth 43km).",Jan-01
"Very strong mag. 6.7 #earthquake - Near West Coast of Honshu, Japan, on Monday, Jan 1, 2024 04:10 pm (GMT  9) - share your experience - information:",Jan-01
"ird2024aaogsn Near West Coast of Honshu, Japan Mw(Mwp) 7.3 2024/01/01 07:10:10  - Event has not yet been reviewed by a seismologist. For subsequent updates and details, please see  https://bit.ly/47eWw29 #earthquake #seisme #terremoto",Jan-01
